,Date,Unit,Type_Of_Meat,Animal,Commercial_Or_Federally_Inspected,Weight
2760,2021-09-01,1000 Pounds,Red Meat,Calves,Federally Inspected,11691.5
2761,2021-09-01,1000 Pounds,Red Meat,Cattle,Commercial,3808486.5
2762,2021-09-01,1000 Pounds,Red Meat,Cattle,Federally Inspected,6002423.7
2763,2021-09-01,1000 Pounds,Red Meat,Heifers,Federally Inspected,661178.0
2764,2021-09-01,1000 Pounds,Red Meat,Hogs,Commercial,3045363.0
2765,2021-09-01,1000 Pounds,Red Meat,Hogs,Federally Inspected,5284318.0
2766,2021-09-01,1000 Pounds,Red Meat,Sheep and Lambs,Commercial,21390.4
2767,2021-09-01,1000 Pounds,Red Meat,Sheep and Lambs,Federally Inspected,27512.3
2768,2021-09-01,1000 Pounds,Red Meat,Steers,Federally Inspected,1216640.5
2769,2021-10-01,1000 Pounds,Poultry,Broilers,Federally Inspected,5095173.6
2770,2021-10-01,1000 Pounds,Poultry,Turkeys,Federally Inspected,606053.6
2771,2021-10-01,1000 Pounds,Red Meat,Bulls and Stags,Federally Inspected,40083.0
2772,2021-10-01,1000 Pounds,Red Meat,Calves,Commercial,7987.5
2773,2021-10-01,1000 Pounds,Red Meat,Calves,Federally Inspected,12110.300000000001
2774,2021-10-01,1000 Pounds,Red Meat,Cattle,Commercial,3921737.6
2775,2021-10-01,1000 Pounds,Red Meat,Cattle,Federally Inspected,6184007.2
2776,2021-10-01,1000 Pounds,Red Meat,Heifers,Federally Inspected,723175.9
2777,2021-10-01,1000 Pounds,Red Meat,Hogs,Commercial,3191673.6
2778,2021-10-01,1000 Pounds,Red Meat,Hogs,Federally Inspected,5532240.8
2779,2021-10-01,1000 Pounds,Red Meat,Sheep and Lambs,Commercial,22808.5
2780,2021-10-01,1000 Pounds,Red Meat,Sheep and Lambs,Federally Inspected,30132.0
2781,2021-10-01,1000 Pounds,Red Meat,Steers,Federally Inspected,1212192.0
2782,2021-11-01,1000 Pounds,Poultry,Broilers,Federally Inspected,4875266.5
2783,2021-11-01,1000 Pounds,Poultry,Turkeys,Federally Inspected,567879.5
2784,2021-11-01,1000 Pounds,Red Meat,Bulls and Stags,Federally Inspected,38047.5
2785,2021-11-01,1000 Pounds,Red Meat,Calves,Commercial,8010.200000000001
2786,2021-11-01,1000 Pounds,Red Meat,Calves,Federally Inspected,12285.0
2787,2021-11-01,1000 Pounds,Red Meat,Cattle,Commercial,3951829.0
2788,2021-11-01,1000 Pounds,Red Meat,Cattle,Federally Inspected,6236404.2
2789,2021-11-01,1000 Pounds,Red Meat,Heifers,Federally Inspected,730013.4
2790,2021-11-01,1000 Pounds,Red Meat,Hogs,Commercial,3240663.3
2791,2021-11-01,1000 Pounds,Red Meat,Hogs,Federally Inspected,5617914.9
2792,2021-11-01,1000 Pounds,Red Meat,Sheep and Lambs,Commercial,23985.2
2793,2021-11-01,1000 Pounds,Red Meat,Sheep and Lambs,Federally Inspected,32547.000000000004
2794,2021-11-01,1000 Pounds,Red Meat,Steers,Federally Inspected,1223344.2000000002
2795,2021-12-01,1000 Pounds,Poultry,Broilers,Federally Inspected,4895123.2
2796,2021-12-01,1000 Pounds,Poultry,Turkeys,Federally Inspected,535854.9
2797,2021-12-01,1000 Pounds,Red Meat,Bulls and Stags,Federally Inspected,36894.0
2798,2021-12-01,1000 Pounds,Red Meat,Calves,Commercial,9195.599999999999
2799,2021-12-01,1000 Pounds,Red Meat,Calves,Federally Inspected,14135.1
2800,2021-12-01,1000 Pounds,Red Meat,Cattle,Commercial,3931425.6
2801,2021-12-01,1000 Pounds,Red Meat,Cattle,Federally Inspected,6198639.199999999
2802,2021-12-01,1000 Pounds,Red Meat,Heifers,Federally Inspected,701196.0
2803,2021-12-01,1000 Pounds,Red Meat,Hogs,Commercial,3229344.8
2804,2021-12-01,1000 Pounds,Red Meat,Hogs,Federally Inspected,5612601.0
2805,2021-12-01,1000 Pounds,Red Meat,Sheep and Lambs,Commercial,23308.5
2806,2021-12-01,1000 Pounds,Red Meat,Sheep and Lambs,Federally Inspected,31553.199999999997
2807,2021-12-01,1000 Pounds,Red Meat,Steers,Federally Inspected,1216872.9000000001
2808,2022-01-01,1000 Pounds,Poultry,Broilers,Federally Inspected,4913935.0
2809,2022-01-01,1000 Pounds,Poultry,Turkeys,Federally Inspected,555568.8
2810,2022-01-01,1000 Pounds,Red Meat,Bulls and Stags,Federally Inspected,32401.2
2811,2022-01-01,1000 Pounds,Red Meat,Calves,Commercial,7978.099999999999
2812,2022-01-01,1000 Pounds,Red Meat,Calves,Federally Inspected,12267.9
2813,2022-01-01,1000 Pounds,Red Meat,Cattle,Commercial,3779213.4000000004
2814,2022-01-01,1000 Pounds,Red Meat,Cattle,Federally Inspected,5943682.8
2815,2022-01-01,1000 Pounds,Red Meat,Heifers,Federally Inspected,672398.4
2816,2022-01-01,1000 Pounds,Red Meat,Hogs,Commercial,3060569.4
2817,2022-01-01,1000 Pounds,Red Meat,Hogs,Federally Inspected,5315706.0
2818,2022-01-01,1000 Pounds,Red Meat,Sheep and Lambs,Commercial,19659.600000000002
2819,2022-01-01,1000 Pounds,Red Meat,Sheep and Lambs,Federally Inspected,26393.4
2820,2022-01-01,1000 Pounds,Red Meat,Steers,Federally Inspected,1154722.0
2821,2022-02-01,1000 Pounds,Poultry,Broilers,Federally Inspected,4644750.5
2822,2022-02-01,1000 Pounds,Poultry,Turkeys,Federally Inspected,529690.6
2823,2022-02-01,1000 Pounds,Red Meat,Bulls and Stags,Federally Inspected,33528.0
2824,2022-02-01,1000 Pounds,Red Meat,Calves,Commercial,7387.2
2825,2022-02-01,1000 Pounds,Red Meat,Calves,Federally Inspected,11324.0
2826,2022-02-01,1000 Pounds,Red Meat,Cattle,Commercial,3747807.0
2827,2022-02-01,1000 Pounds,Red Meat,Cattle,Federally Inspected,5900608.0
2828,2022-02-01,1000 Pounds,Red Meat,Heifers,Federally Inspected,691985.0
2829,2022-02-01,1000 Pounds,Red Meat,Hogs,Commercial,2913416.1999999997
2830,2022-02-01,1000 Pounds,Red Meat,Hogs,Federally Inspected,5057367.0
2831,2022-02-01,1000 Pounds,Red Meat,Sheep and Lambs,Commercial,18380.8
2832,2022-02-01,1000 Pounds,Red Meat,Sheep and Lambs,Federally Inspected,24178.5
2833,2022-02-01,1000 Pounds,Red Meat,Steers,Federally Inspected,1119123.5999999999
2834,2022-03-01,1000 Pounds,Poultry,Broilers,Federally Inspected,5275052.800000001
2835,2022-03-01,1000 Pounds,Poultry,Turkeys,Federally Inspected,633925.6
2836,2022-03-01,1000 Pounds,Red Meat,Bulls and Stags,Federally Inspected,44829.0
2837,2022-03-01,1000 Pounds,Red Meat,Calves,Commercial,8567.400000000001
2838,2022-03-01,1000 Pounds,Red Meat,Calves,Federally Inspected,13079.0
2839,2022-03-01,1000 Pounds,Red Meat,Cattle,Commercial,4174282.4
2840,2022-03-01,1000 Pounds,Red Meat,Cattle,Federally Inspected,6572142.399999999
2841,2022-03-01,1000 Pounds,Red Meat,Heifers,Federally Inspected,789145.5
2842,2022-03-01,1000 Pounds,Red Meat,Hogs,Commercial,3296308.6
2843,2022-03-01,1000 Pounds,Red Meat,Hogs,Federally Inspected,5721462.600000001
2844,2022-03-01,1000 Pounds,Red Meat,Sheep and Lambs,Commercial,24414.0
2845,2022-03-01,1000 Pounds,Red Meat,Sheep and Lambs,Federally Inspected,33129.6
2846,2022-03-01,1000 Pounds,Red Meat,Steers,Federally Inspected,1215437.2
2847,2022-04-01,1000 Pounds,Poultry,Broilers,Federally Inspected,4725459.2
2848,2022-04-01,1000 Pounds,Poultry,Turkeys,Federally Inspected,524539.9
2849,2022-04-01,1000 Pounds,Red Meat,Bulls and Stags,Federally Inspected,43225.0
2850,2022-04-01,1000 Pounds,Red Meat,Calves,Commercial,7783.700000000001
2851,2022-04-01,1000 Pounds,Red Meat,Calves,Federally Inspected,11891.599999999999
2852,2022-04-01,1000 Pounds,Red Meat,Cattle,Commercial,3862249.0
2853,2022-04-01,1000 Pounds,Red Meat,Cattle,Federally Inspected,6091872.0
2854,2022-04-01,1000 Pounds,Red Meat,Heifers,Federally Inspected,690859.7999999999
2855,2022-04-01,1000 Pounds,Red Meat,Hogs,Commercial,2953059.1
2856,2022-04-01,1000 Pounds,Red Meat,Hogs,Federally Inspected,5136435.2
2857,2022-04-01,1000 Pounds,Red Meat,Sheep and Lambs,Commercial,24415.5
2858,2022-04-01,1000 Pounds,Red Meat,Sheep and Lambs,Federally Inspected,32327.5
2859,2022-04-01,1000 Pounds,Red Meat,Steers,Federally Inspected,1205312.3
2860,2022-05-01,1000 Pounds,Poultry,Broilers,Federally Inspected,4995302.4
2861,2022-05-01,1000 Pounds,Poultry,Turkeys,Federally Inspected,515606.9
2862,2022-05-01,1000 Pounds,Red Meat,Bulls and Stags,Federally Inspected,42904.700000000004
2863,2022-05-01,1000 Pounds,Red Meat,Calves,Commercial,7644.599999999999
2864,2022-05-01,1000 Pounds,Red Meat,Calves,Federally Inspected,11765.2
2865,2022-05-01,1000 Pounds,Red Meat,Cattle,Commercial,3803875.6
2866,2022-05-01,1000 Pounds,Red Meat,Cattle,Federally Inspected,5988549.0
2867,2022-05-01,1000 Pounds,Red Meat,Heifers,Federally Inspected,665244.6
2868,2022-05-01,1000 Pounds,Red Meat,Hogs,Commercial,2920039.5
2869,2022-05-01,1000 Pounds,Red Meat,Hogs,Federally Inspected,5082772.199999999
2870,2022-05-01,1000 Pounds,Red Meat,Sheep and Lambs,Commercial,21450.0
2871,2022-05-01,1000 Pounds,Red Meat,Sheep and Lambs,Federally Inspected,28489.800000000003
2872,2022-05-01,1000 Pounds,Red Meat,Steers,Federally Inspected,1193215.8
2873,2022-06-01,1000 Pounds,Poultry,Broilers,Federally Inspected,5179411.2
2874,2022-06-01,1000 Pounds,Poultry,Turkeys,Federally Inspected,552944.7000000001
2875,2022-06-01,1000 Pounds,Red Meat,Bulls and Stags,Federally Inspected,45975.6
2876,2022-06-01,1000 Pounds,Red Meat,Calves,Commercial,7886.1
2877,2022-06-01,1000 Pounds,Red Meat,Calves,Federally Inspected,12155.0
2878,2022-06-01,1000 Pounds,Red Meat,Cattle,Commercial,4076853.3
2879,2022-06-01,1000 Pounds,Red Meat,Cattle,Federally Inspected,6426274.4
2880,2022-06-01,1000 Pounds,Red Meat,Heifers,Federally Inspected,723573.2000000001
2881,2022-06-01,1000 Pounds,Red Meat,Hogs,Commercial,3025555.1999999997
2882,2022-06-01,1000 Pounds,Red Meat,Hogs,Federally Inspected,5256651.8
2883,2022-06-01,1000 Pounds,Red Meat,Sheep and Lambs,Commercial,22820.199999999997
2884,2022-06-01,1000 Pounds,Red Meat,Sheep and Lambs,Federally Inspected,30364.4
2885,2022-06-01,1000 Pounds,Red Meat,Steers,Federally Inspected,1283440.8
2886,2022-07-01,1000 Pounds,Poultry,Broilers,Federally Inspected,4852979.2
2887,2022-07-01,1000 Pounds,Poultry,Turkeys,Federally Inspected,492428.0
2888,2022-07-01,1000 Pounds,Red Meat,Bulls and Stags,Federally Inspected,41422.9
2889,2022-07-01,1000 Pounds,Red Meat,Calves,Commercial,7139.0
2890,2022-07-01,1000 Pounds,Red Meat,Calves,Federally Inspected,10953.1
2891,2022-07-01,1000 Pounds,Red Meat,Cattle,Commercial,3727443.6
2892,2022-07-01,1000 Pounds,Red Meat,Cattle,Federally Inspected,5885736.0
2893,2022-07-01,1000 Pounds,Red Meat,Heifers,Federally Inspected,674575.5
2894,2022-07-01,1000 Pounds,Red Meat,Hogs,Commercial,2646397.1999999997
2895,2022-07-01,1000 Pounds,Red Meat,Hogs,Federally Inspected,4594795.2
2896,2022-07-01,1000 Pounds,Red Meat,Sheep and Lambs,Commercial,20638.800000000003
2897,2022-07-01,1000 Pounds,Red Meat,Sheep and Lambs,Federally Inspected,26447.100000000002
2898,2022-07-01,1000 Pounds,Red Meat,Steers,Federally Inspected,1157765.4000000001
2899,2022-08-01,1000 Pounds,Poultry,Broilers,Federally Inspected,5607524.0
2900,2022-08-01,1000 Pounds,Poultry,Turkeys,Federally Inspected,561020.4
2901,2022-08-01,1000 Pounds,Red Meat,Bulls and Stags,Federally Inspected,44856.5
2902,2022-08-01,1000 Pounds,Red Meat,Calves,Commercial,8228.0
2903,2022-08-01,1000 Pounds,Red Meat,Calves,Federally Inspected,12620.699999999999
2904,2022-08-01,1000 Pounds,Red Meat,Cattle,Commercial,4146582.8
2905,2022-08-01,1000 Pounds,Red Meat,Cattle,Federally Inspected,6554031.9
2906,2022-08-01,1000 Pounds,Red Meat,Heifers,Federally Inspected,742100.0
2907,2022-08-01,1000 Pounds,Red Meat,Hogs,Commercial,3099067.2
2908,2022-08-01,1000 Pounds,Red Meat,Hogs,Federally Inspected,5373722.4
2909,2022-08-01,1000 Pounds,Red Meat,Sheep and Lambs,Commercial,23164.8
2910,2022-08-01,1000 Pounds,Red Meat,Sheep and Lambs,Federally Inspected,30904.7
2911,2022-08-01,1000 Pounds,Red Meat,Steers,Federally Inspected,1316721.4000000001
2912,2022-09-01,1000 Pounds,Poultry,Broilers,Federally Inspected,5324833.8
2913,2022-09-01,1000 Pounds,Poultry,Turkeys,Federally Inspected,524234.0
2914,2022-09-01,1000 Pounds,Red Meat,Bulls and Stags,Federally Inspected,45170.700000000004
2915,2022-09-01,1000 Pounds,Red Meat,Calves,Commercial,7441.799999999999
2916,2022-09-01,1000 Pounds,Red Meat,Calves,Federally Inspected,11494.8
2917,2022-09-01,1000 Pounds,Red Meat,Cattle,Commercial,3952599.2
2918,2022-09-01,1000 Pounds,Red Meat,Cattle,Federally Inspected,6241440.8
2919,2022-09-01,1000 Pounds,Red Meat,Heifers,Federally Inspected,717990.6
2920,2022-09-01,1000 Pounds,Red Meat,Hogs,Commercial,3037815.0
2921,2022-09-01,1000 Pounds,Red Meat,Hogs,Federally Inspected,5266808.4
2922,2022-09-01,1000 Pounds,Red Meat,Sheep and Lambs,Commercial,21487.5
2923,2022-09-01,1000 Pounds,Red Meat,Sheep and Lambs,Federally Inspected,28479.2
2924,2022-09-01,1000 Pounds,Red Meat,Steers,Federally Inspected,1240374.0
2925,2022-10-01,1000 Pounds,Poultry,Broilers,Federally Inspected,5345115.6
2926,2022-10-01,1000 Pounds,Poultry,Turkeys,Federally Inspected,582600.0
2927,2022-10-01,1000 Pounds,Red Meat,Bulls and Stags,Federally Inspected,43535.6
2928,2022-10-01,1000 Pounds,Red Meat,Calves,Commercial,7847.7
2929,2022-10-01,1000 Pounds,Red Meat,Calves,Federally Inspected,12028.5
2930,2022-10-01,1000 Pounds,Red Meat,Cattle,Commercial,3991487.5
2931,2022-10-01,1000 Pounds,Red Meat,Cattle,Federally Inspected,6287388.8
2932,2022-10-01,1000 Pounds,Red Meat,Heifers,Federally Inspected,757593.0
2933,2022-10-01,1000 Pounds,Red Meat,Hogs,Commercial,3144787.1999999997
2934,2022-10-01,1000 Pounds,Red Meat,Hogs,Federally Inspected,5461221.899999999
2935,2022-10-01,1000 Pounds,Red Meat,Sheep and Lambs,Commercial,20740.0
2936,2022-10-01,1000 Pounds,Red Meat,Sheep and Lambs,Federally Inspected,26790.0
2937,2022-10-01,1000 Pounds,Red Meat,Steers,Federally Inspected,1194916.8
2938,2022-11-01,1000 Pounds,Poultry,Broilers,Federally Inspected,5238327.6
2939,2022-11-01,1000 Pounds,Poultry,Turkeys,Federally Inspected,535599.4
2940,2022-11-01,1000 Pounds,Red Meat,Bulls and Stags,Federally Inspected,39478.5
2941,2022-11-01,1000 Pounds,Red Meat,Calves,Commercial,7831.2
2942,2022-11-01,1000 Pounds,Red Meat,Calves,Federally Inspected,12126.5
2943,2022-11-01,1000 Pounds,Red Meat,Cattle,Commercial,4020381.6
2944,2022-11-01,1000 Pounds,Red Meat,Cattle,Federally Inspected,6351930.0
2945,2022-11-01,1000 Pounds,Red Meat,Heifers,Federally Inspected,787940.9
2946,2022-11-01,1000 Pounds,Red Meat,Hogs,Commercial,3165060.0
2947,2022-11-01,1000 Pounds,Red Meat,Hogs,Federally Inspected,5496526.2
2948,2022-11-01,1000 Pounds,Red Meat,Sheep and Lambs,Commercial,21913.1
2949,2022-11-01,1000 Pounds,Red Meat,Sheep and Lambs,Federally Inspected,29564.0
2950,2022-11-01,1000 Pounds,Red Meat,Steers,Federally Inspected,1195078.4
2951,2022-12-01,1000 Pounds,Poultry,Broilers,Federally Inspected,5124959.399999999
2952,2022-12-01,1000 Pounds,Poultry,Turkeys,Federally Inspected,518543.4
2953,2022-12-01,1000 Pounds,Red Meat,Bulls and Stags,Federally Inspected,34731.600000000006
2954,2022-12-01,1000 Pounds,Red Meat,Calves,Commercial,7797.299999999999
2955,2022-12-01,1000 Pounds,Red Meat,Calves,Federally Inspected,12085.199999999999
2956,2022-12-01,1000 Pounds,Red Meat,Cattle,Commercial,3715624.8
2957,2022-12-01,1000 Pounds,Red Meat,Cattle,Federally Inspected,5859220.1
2958,2022-12-01,1000 Pounds,Red Meat,Heifers,Federally Inspected,688644.0
2959,2022-12-01,1000 Pounds,Red Meat,Hogs,Commercial,3007308.0
2960,2022-12-01,1000 Pounds,Red Meat,Hogs,Federally Inspected,5215468.5
2961,2022-12-01,1000 Pounds,Red Meat,Sheep and Lambs,Commercial,21777.0
2962,2022-12-01,1000 Pounds,Red Meat,Sheep and Lambs,Federally Inspected,29336.0
2963,2022-12-01,1000 Pounds,Red Meat,Steers,Federally Inspected,1102892.7000000002
2964,2023-01-01,1000 Pounds,Poultry,Broilers,Federally Inspected,5226624.0
2965,2023-01-01,1000 Pounds,Poultry,Turkeys,Federally Inspected,558123.6000000001
2966,2023-01-01,1000 Pounds,Red Meat,Bulls and Stags,Federally Inspected,31949.699999999997
2967,2023-01-01,1000 Pounds,Red Meat,Calves,Commercial,7619.400000000001
2968,2023-01-01,1000 Pounds,Red Meat,Calves,Federally Inspected,11670.0
2969,2023-01-01,1000 Pounds,Red Meat,Cattle,Commercial,3900984.0000000005
2970,2023-01-01,1000 Pounds,Red Meat,Cattle,Federally Inspected,6127446.0
2971,2023-01-01,1000 Pounds,Red Meat,Heifers,Federally Inspected,705536.0
2972,2023-01-01,1000 Pounds,Red Meat,Hogs,Commercial,3261177.9
2973,2023-01-01,1000 Pounds,Red Meat,Hogs,Federally Inspected,5661675.600000001
2974,2023-01-01,1000 Pounds,Red Meat,Sheep and Lambs,Commercial,20024.4
2975,2023-01-01,1000 Pounds,Red Meat,Sheep and Lambs,Federally Inspected,27417.000000000004
2976,2023-01-01,1000 Pounds,Red Meat,Steers,Federally Inspected,1160331.7000000002
2977,2023-02-01,1000 Pounds,Poultry,Broilers,Federally Inspected,4751506.5
2978,2023-02-01,1000 Pounds,Poultry,Turkeys,Federally Inspected,523979.99999999994
2979,2023-02-01,1000 Pounds,Red Meat,Bulls and Stags,Federally Inspected,28087.2
2980,2023-02-01,1000 Pounds,Red Meat,Calves,Commercial,6553.5
2981,2023-02-01,1000 Pounds,Red Meat,Calves,Federally Inspected,10065.1
2982,2023-02-01,1000 Pounds,Red Meat,Cattle,Commercial,3501364.2
2983,2023-02-01,1000 Pounds,Red Meat,Cattle,Federally Inspected,5505880.8
2984,2023-02-01,1000 Pounds,Red Meat,Heifers,Federally Inspected,641231.5
2985,2023-02-01,1000 Pounds,Red Meat,Hogs,Commercial,2902521.3
2986,2023-02-01,1000 Pounds,Red Meat,Hogs,Federally Inspected,5034864.9
2987,2023-02-01,1000 Pounds,Red Meat,Sheep and Lambs,Commercial,19969.2
2988,2023-02-01,1000 Pounds,Red Meat,Sheep and Lambs,Federally Inspected,27521.7
2989,2023-02-01,1000 Pounds,Red Meat,Steers,Federally Inspected,1049453.6
2990,2023-03-01,1000 Pounds,Poultry,Broilers,Federally Inspected,5304559.0
2991,2023-03-01,1000 Pounds,Poultry,Turkeys,Federally Inspected,605248.0
2992,2023-03-01,1000 Pounds,Red Meat,Bulls and Stags,Federally Inspected,38752.0
2993,2023-03-01,1000 Pounds,Red Meat,Calves,Commercial,7257.4
2994,2023-03-01,1000 Pounds,Red Meat,Calves,Federally Inspected,11067.0
2995,2023-03-01,1000 Pounds,Red Meat,Cattle,Commercial,4014264.1999999997
2996,2023-03-01,1000 Pounds,Red Meat,Cattle,Federally Inspected,6320851.2
2997,2023-03-01,1000 Pounds,Red Meat,Heifers,Federally Inspected,781581.2
2998,2023-03-01,1000 Pounds,Red Meat,Hogs,Commercial,3347634.0
2999,2023-03-01,1000 Pounds,Red Meat,Hogs,Federally Inspected,5810082.300000001
3000,2023-03-01,1000 Pounds,Red Meat,Sheep and Lambs,Commercial,25036.199999999997
3001,2023-03-01,1000 Pounds,Red Meat,Sheep and Lambs,Federally Inspected,34745.4
3002,2023-03-01,1000 Pounds,Red Meat,Steers,Federally Inspected,1172745.5
3003,2023-04-01,1000 Pounds,Poultry,Broilers,Federally Inspected,4705980.5
3004,2023-04-01,1000 Pounds,Poultry,Turkeys,Federally Inspected,534462.5
3005,2023-04-01,1000 Pounds,Red Meat,Bulls and Stags,Federally Inspected,37057.6
3006,2023-04-01,1000 Pounds,Red Meat,Calves,Commercial,6132.0
3007,2023-04-01,1000 Pounds,Red Meat,Calves,Federally Inspected,9416.0
3008,2023-04-01,1000 Pounds,Red Meat,Cattle,Commercial,3444440.6
3009,2023-04-01,1000 Pounds,Red Meat,Cattle,Federally Inspected,5422710.0
3010,2023-04-01,1000 Pounds,Red Meat,Heifers,Federally Inspected,660387.0
3011,2023-04-01,1000 Pounds,Red Meat,Hogs,Commercial,2843215.5
3012,2023-04-01,1000 Pounds,Red Meat,Hogs,Federally Inspected,4939944.399999999
3013,2023-04-01,1000 Pounds,Red Meat,Sheep and Lambs,Commercial,21738.600000000002
3014,2023-04-01,1000 Pounds,Red Meat,Sheep and Lambs,Federally Inspected,28832.8
3015,2023-04-01,1000 Pounds,Red Meat,Steers,Federally Inspected,1022767.2
3016,2023-05-01,1000 Pounds,Poultry,Broilers,Federally Inspected,5333952.0
3017,2023-05-01,1000 Pounds,Poultry,Turkeys,Federally Inspected,612256.0
3018,2023-05-01,1000 Pounds,Red Meat,Bulls and Stags,Federally Inspected,42987.0
3019,2023-05-01,1000 Pounds,Red Meat,Calves,Commercial,7066.4
3020,2023-05-01,1000 Pounds,Red Meat,Calves,Federally Inspected,11019.4
3021,2023-05-01,1000 Pounds,Red Meat,Cattle,Commercial,3830755.3
3022,2023-05-01,1000 Pounds,Red Meat,Cattle,Federally Inspected,6041348.8
3023,2023-05-01,1000 Pounds,Red Meat,Heifers,Federally Inspected,693774.9
3024,2023-05-01,1000 Pounds,Red Meat,Hogs,Commercial,3058718.1999999997
3025,2023-05-01,1000 Pounds,Red Meat,Hogs,Federally Inspected,5308833.6
3026,2023-05-01,1000 Pounds,Red Meat,Sheep and Lambs,Commercial,22566.5
3027,2023-05-01,1000 Pounds,Red Meat,Sheep and Lambs,Federally Inspected,29374.0
3028,2023-05-01,1000 Pounds,Red Meat,Steers,Federally Inspected,1191074.4
3029,2023-06-01,1000 Pounds,Poultry,Broilers,Federally Inspected,5206903.0
3030,2023-06-01,1000 Pounds,Poultry,Turkeys,Federally Inspected,619530.0
3031,2023-06-01,1000 Pounds,Red Meat,Bulls and Stags,Federally Inspected,45511.2
3032,2023-06-01,1000 Pounds,Red Meat,Calves,Commercial,6674.0
3033,2023-06-01,1000 Pounds,Red Meat,Calves,Federally Inspected,10236.3
3034,2023-06-01,1000 Pounds,Red Meat,Cattle,Commercial,3872573.4000000004
3035,2023-06-01,1000 Pounds,Red Meat,Cattle,Federally Inspected,6120718.399999999
3036,2023-06-01,1000 Pounds,Red Meat,Heifers,Federally Inspected,688378.1
3037,2023-06-01,1000 Pounds,Red Meat,Hogs,Commercial,2960898.8000000003
3038,2023-06-01,1000 Pounds,Red Meat,Hogs,Federally Inspected,5135377.5
3039,2023-06-01,1000 Pounds,Red Meat,Sheep and Lambs,Commercial,21667.2
3040,2023-06-01,1000 Pounds,Red Meat,Sheep and Lambs,Federally Inspected,28420.800000000003
